2026-02-14T16:15:08Z,unknown,0,1967,200
2026-02-14T17:25:06Z,up,99,867,200
2026-02-14T17:32:47Z,up,99,680,200
2026-02-14T17:43:47Z,up,99,1501,200
2026-02-14T17:52:39Z,up,99,680,200
2026-02-14T18:09:08Z,up,99,698,200
2026-02-14T18:15:09Z,up,99,419,200
2026-02-14T18:21:22Z,up,99,433,200
2026-02-14T18:44:11Z,up,99,499,200
2026-02-14T18:57:05Z,up,99,857,200
2026-02-14T19:17:10Z,up,99,773,200
2026-02-14T19:24:10Z,up,99,741,200
2026-02-14T19:35:04Z,up,99,715,200
2026-02-14T19:40:09Z,up,99,860,200
2026-02-14T19:55:58Z,up,99,498,200
2026-02-14T20:07:12Z,up,99,507,200
2026-02-15T04:24:42Z,up,99,1585,200
2026-02-15T04:30:08Z,up,99,554,200
2026-02-15T04:37:27Z,up,99,582,200
2026-02-15T05:24:04Z,up,99,501,200
2026-02-15T05:35:51Z,up,99,723,200
2026-02-15T06:24:41Z,up,99,695,200
2026-02-15T06:57:12Z,up,99,577,200
2026-02-15T15:16:00Z,up,99,667,200
2026-02-15T15:41:24Z,up,99,399,200
2026-02-15T15:58:11Z,up,99,725,200
2026-02-15T16:34:36Z,up,99,480,200
2026-02-15T17:00:06Z,up,99,507,200
2026-02-15T17:20:25Z,up,99,451,200
2026-02-15T17:33:30Z,up,99,736,200
2026-02-15T17:55:12Z,up,99,498,200
2026-02-15T18:26:40Z,up,99,409,200
2026-02-15T19:02:04Z,up,99,463,200
2026-02-15T19:35:38Z,up,99,1312,200
2026-02-15T19:52:10Z,up,99,488,200
2026-02-15T20:00:26Z,up,99,446,200
2026-02-15T20:36:54Z,up,99,555,200
2026-02-15T20:57:51Z,up,99,440,200
2026-02-15T21:25:42Z,up,99,902,200
2026-02-15T21:46:43Z,up,99,939,200
2026-02-15T21:59:46Z,up,99,552,200
2026-02-15T22:31:30Z,up,99,616,200
2026-02-15T22:55:36Z,up,99,465,200
2026-02-15T23:21:00Z,up,99,382,200
2026-02-15T23:47:02Z,up,99,503,200
2026-02-16T00:01:40Z,up,99,634,200
2026-02-16T02:56:16Z,up,99,1030,200
2026-02-16T04:56:49Z,up,99,409,200
2026-02-16T06:05:57Z,up,99,393,200
2026-02-16T07:19:50Z,up,99,663,200
2026-02-16T08:04:01Z,up,99,492,200
2026-02-16T09:03:13Z,up,99,495,200
2026-02-16T10:05:54Z,up,99,473,200
2026-02-16T11:03:40Z,up,99,691,200
2026-02-16T11:50:27Z,up,99,723,200
2026-02-16T12:30:24Z,up,99,857,200
2026-02-16T13:48:43Z,up,99,493,200
2026-02-16T14:34:12Z,up,99,985,200
2026-02-16T15:24:04Z,up,99,448,200
2026-02-16T16:02:22Z,up,99,812,200
2026-02-16T16:58:18Z,up,99,401,200
2026-02-16T17:39:35Z,up,99,434,200
2026-02-16T18:07:06Z,up,99,427,200
2026-02-16T19:01:41Z,up,99,452,200
2026-02-16T19:38:54Z,up,99,727,200
2026-02-16T19:58:17Z,up,99,1763,200
2026-02-16T20:33:53Z,up,99,439,200
2026-02-16T21:00:15Z,up,99,503,200
2026-02-16T21:37:00Z,up,99,386,200
2026-02-16T21:57:52Z,up,99,742,200
2026-02-16T22:29:30Z,up,99,411,200
2026-02-16T22:59:20Z,up,99,904,200
2026-02-16T23:34:55Z,up,99,650,200
2026-02-16T23:57:21Z,up,99,436,200
2026-02-17T02:01:05Z,up,99,387,200
2026-02-17T04:26:18Z,up,99,464,200
2026-02-17T05:42:11Z,up,99,780,200
2026-02-17T06:39:11Z,up,99,800,200
2026-02-17T07:37:49Z,up,99,641,200
2026-02-17T08:26:00Z,up,99,764,200
2026-02-17T09:11:34Z,up,99,597,200
2026-02-17T10:07:20Z,up,100,840,200
2026-02-17T11:03:47Z,up,100,379,200
2026-02-17T11:49:45Z,up,100,617,200
2026-02-17T12:29:54Z,up,100,796,200
2026-02-17T13:47:32Z,up,100,459,200
2026-02-17T14:36:54Z,up,100,675,200
2026-02-17T15:32:49Z,up,100,538,200
2026-02-17T16:33:54Z,up,100,503,200
